GFlops, SizeI, SizeJ, SizeK, SizeL, LDD, LDC, LDA, LDB, TotalFlops, TilesPerCu, TotalGranularity, WinnerGFlops, WinnerTimeUS, WinnerIdx, WinnerName, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW8_K1_LPB8_LRVW4_MIWT2_4_PLR5_SS0_SRVW0_SVW4_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW8_K1_LPB8_LRVW4_MIWT2_4_PLR5_SS0_SRVW0_SVW4_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW8_K1_LPB8_LRVW4_MIWT2_4_PLR5_SS0_SRVW0_SVW4_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW8_K1_LPB8_LRVW4_MIWT2_4_PLR5_SS0_SRVW0_SVW4_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW8_K1_LPB8_LRVW4_MIWT2_4_PLR5_SS0_SRVW0_SVW2_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW8_K1_LPB8_LRVW4_MIWT2_4_PLR5_SS0_SRVW0_SVW2_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW8_K1_LPB8_LRVW4_MIWT2_4_PLR5_SS0_SRVW0_SVW2_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW8_K1_LPB8_LRVW4_MIWT2_4_PLR5_SS0_SRVW0_SVW2_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_4_PLR5_SS0_SRVW0_SVW4_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_4_PLR5_SS0_SRVW0_SVW4_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_4_PLR5_SS0_SRVW0_SVW4_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_4_PLR5_SS0_SRVW0_SVW4_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_4_PLR5_SS0_SRVW0_SVW2_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_4_PLR5_SS0_SRVW0_SVW2_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_4_PLR5_SS0_SRVW0_SVW2_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_4_PLR5_SS0_SRVW0_SVW2_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_4_PLR5_SS0_SRVW0_SVW4_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_4_PLR5_SS0_SRVW0_SVW4_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_4_PLR5_SS0_SRVW0_SVW4_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_4_PLR5_SS0_SRVW0_SVW4_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_4_PLR5_SS0_SRVW0_SVW2_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_4_PLR5_SS0_SRVW0_SVW2_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_4_PLR5_SS0_SRVW0_SVW2_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_4_PLR5_SS0_SRVW0_SVW2_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW8_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW0_SVW4_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW8_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW0_SVW4_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW8_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW0_SVW4_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW8_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW0_SVW4_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW8_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW0_SVW2_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW8_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW0_SVW2_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW8_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW0_SVW2_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW8_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW0_SVW2_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW2_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW0_SVW4_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW2_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW0_SVW4_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW2_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW0_SVW4_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW2_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW0_SVW4_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW2_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW0_SVW2_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW2_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW0_SVW2_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW2_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW0_SVW2_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW2_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW0_SVW2_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW4_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW0_SVW4_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW4_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW0_SVW4_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW4_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW0_SVW4_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW4_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW0_SVW4_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW4_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW0_SVW2_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW4_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW0_SVW2_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW4_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW0_SVW2_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW4_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW0_SVW2_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW8_K1_LPB8_LRVW4_MIWT2_4_PLR5_SS0_SRVW4_SVW4_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW8_K1_LPB8_LRVW4_MIWT2_4_PLR5_SS0_SRVW4_SVW4_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW8_K1_LPB8_LRVW4_MIWT2_4_PLR5_SS0_SRVW4_SVW4_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW8_K1_LPB8_LRVW4_MIWT2_4_PLR5_SS0_SRVW4_SVW4_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW8_K1_LPB8_LRVW4_MIWT2_4_PLR5_SS0_SRVW4_SVW2_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW8_K1_LPB8_LRVW4_MIWT2_4_PLR5_SS0_SRVW4_SVW2_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW8_K1_LPB8_LRVW4_MIWT2_4_PLR5_SS0_SRVW4_SVW2_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW8_K1_LPB8_LRVW4_MIWT2_4_PLR5_SS0_SRVW4_SVW2_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_4_PLR5_SS0_SRVW4_SVW4_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_4_PLR5_SS0_SRVW4_SVW4_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_4_PLR5_SS0_SRVW4_SVW4_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_4_PLR5_SS0_SRVW4_SVW4_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_4_PLR5_SS0_SRVW4_SVW2_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_4_PLR5_SS0_SRVW4_SVW2_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_4_PLR5_SS0_SRVW4_SVW2_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_4_PLR5_SS0_SRVW4_SVW2_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_4_PLR5_SS0_SRVW4_SVW4_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_4_PLR5_SS0_SRVW4_SVW4_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_4_PLR5_SS0_SRVW4_SVW4_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_4_PLR5_SS0_SRVW4_SVW4_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_4_PLR5_SS0_SRVW4_SVW2_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_4_PLR5_SS0_SRVW4_SVW2_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_4_PLR5_SS0_SRVW4_SVW2_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_4_PLR5_SS0_SRVW4_SVW2_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW8_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW4_SVW4_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW8_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW4_SVW4_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW8_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW4_SVW4_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW8_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW4_SVW4_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW8_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW4_SVW2_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW8_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW4_SVW2_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW8_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW4_SVW2_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW8_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW4_SVW2_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW2_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW4_SVW4_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW2_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW4_SVW4_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW2_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW4_SVW4_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW2_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW4_SVW4_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW2_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW4_SVW2_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW2_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW4_SVW2_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW2_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW4_SVW2_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW2_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW4_SVW2_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW4_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW4_SVW4_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW4_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW4_SVW4_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW4_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW4_SVW4_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW4_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW4_SVW4_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW4_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW4_SVW2_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW4_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW4_SVW2_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW4_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW4_SVW2_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW4_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS0_SRVW4_SVW2_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW8_K1_LPB8_LRVW4_MIWT2_4_PLR5_SS1_SRVW0_SVW2_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_4_PLR5_SS1_SRVW0_SVW2_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_4_PLR5_SS1_SRVW0_SVW2_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW8_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS1_SRVW0_SVW2_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW2_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS1_SRVW0_SVW2_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW4_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS1_SRVW0_SVW2_VW2
0, 4608, 1335, 1, 768, 4608, 4608, 4608, 768, 9448980480, 6.87273, 0.975244, 117221, 80.6085, 99, Cijk_Ailk_Bljk_HHS_BH_MT128x64x64_MI16x16x16x1_SN_GRVW8_K1_LPB16_LRVW8_MIWT2_4_PLR5_SS1_SRVW0_SVW2_VW2, 103037, 102804, 102885, 102733, 95552, 95075, 95274.5, 95159.3, 98254.5, 98755.7, 97985.5, 98034.3, 91403.6, 91191.9, 91595, 91184.9, 101479, 101218, 101028, 101349, 94308.3, 93978.1, 94105.4, 94023.1, 108589, 108668, 108579, 109140, 98995.7, 98904.5, 99395.6, 98887.9, 98213.7, 97977.4, 98132, 98344.5, 91030.2, 91206, 91093.5, 91262.4, 100606, 100461, 100555, 100333, 93487.1, 93133.3, 93177.4, 93361.5, 107953, 107658, 107737, 107756, 107865, 107776, 107462, 107658, 102359, 102447, 102554, 102049, 102014, 101882, 101803, 101750, 106282, 106273, 106349, 106063, 105835, 106006, 105863, 105958, 115841, 115682, 115989, 115321, 115104, 115160, 115014, 114779, 101967, 102347, 102338, 102338, 101372, 101773, 101975, 101958, 105284, 105191, 105378, 105041, 104941, 104802, 105025, 104672, 109373, 103953, 108131, 117221, 104192, 107218
