GFlops, SizeI, SizeJ, SizeK, SizeL, LDD, LDC, LDA, LDB, TotalFlops, TilesPerCu, TotalGranularity, WinnerGFlops, WinnerTimeUS, WinnerIdx, WinnerName, Cijk_Ailk_Bljk_HHS_BH_MT96x16x16_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT3_1_PLR1_SS0_SVW4_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x16_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT3_1_PLR1_SS0_SVW4_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x64x16_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT3_2_PLR1_SS0_SVW4_WG32_8_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x16_MI16x16x16x1_SN_1LDSB1_GRVW2_K1_LPB4_LRVW4_MIWT3_1_PLR1_SS0_SVW4_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x16_MI16x16x16x1_SN_1LDSB1_GRVW4_K1_LPB4_LRVW4_MIWT3_1_PLR1_SS0_SVW4_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x64x16_MI16x16x16x1_SN_1LDSB1_GRVW2_K1_LPB4_LRVW4_MIWT3_2_PLR1_SS0_SVW4_WG32_8_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x32_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT3_1_PLR1_SS0_SVW4_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x32_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT3_1_PLR1_SS0_SVW4_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x32_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT3_1_PLR1_SS0_SVW4_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x32_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT3_1_PLR3_SS0_SVW4_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x32_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT3_1_PLR3_SS0_SVW4_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x32_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT3_1_PLR3_SS0_SVW4_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x64x32_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT3_2_PLR1_SS0_SVW4_WG32_8_1, Cijk_Ailk_Bljk_HHS_BH_MT96x64x32_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT3_2_PLR1_SS0_SVW4_WG32_8_1, Cijk_Ailk_Bljk_HHS_BH_MT96x64x32_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT3_2_PLR3_SS0_SVW4_WG32_8_1, Cijk_Ailk_Bljk_HHS_BH_MT96x64x32_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT3_2_PLR3_SS0_SVW4_WG32_8_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT3_1_PLR1_SS0_SVW4_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT3_1_PLR1_SS0_SVW4_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT3_1_PLR1_SS0_SVW4_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT3_1_PLR5_SS0_SVW4_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT3_1_PLR5_SS0_SVW4_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT3_1_PLR5_SS0_SVW4_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB16_LRVW8_MIWT3_1_PLR5_SS0_SVW4_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB16_LRVW8_MIWT3_1_PLR5_SS0_SVW4_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB16_LRVW8_MIWT3_1_PLR5_SS0_SVW4_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x64x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT3_2_PLR1_SS0_SVW4_WG32_8_1, Cijk_Ailk_Bljk_HHS_BH_MT96x64x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT3_2_PLR1_SS0_SVW4_WG32_8_1, Cijk_Ailk_Bljk_HHS_BH_MT96x64x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT3_2_PLR1_SS0_SVW4_WG32_8_1, Cijk_Ailk_Bljk_HHS_BH_MT96x64x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT3_2_PLR5_SS0_SVW4_WG32_8_1, Cijk_Ailk_Bljk_HHS_BH_MT96x64x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT3_2_PLR5_SS0_SVW4_WG32_8_1, Cijk_Ailk_Bljk_HHS_BH_MT96x64x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT3_2_PLR5_SS0_SVW4_WG32_8_1, Cijk_Ailk_Bljk_HHS_BH_MT96x64x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB16_LRVW8_MIWT3_2_PLR5_SS0_SVW4_WG32_8_1, Cijk_Ailk_Bljk_HHS_BH_MT96x64x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB16_LRVW8_MIWT3_2_PLR5_SS0_SVW4_WG32_8_1, Cijk_Ailk_Bljk_HHS_BH_MT96x64x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB16_LRVW8_MIWT3_2_PLR5_SS0_SVW4_WG32_8_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x16_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT3_1_PLR1_SS1_SVW1_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x16_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT3_1_PLR1_SS1_SVW1_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x64x16_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT3_2_PLR1_SS1_SVW1_WG32_8_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x16_MI16x16x16x1_SN_1LDSB1_GRVW2_K1_LPB4_LRVW4_MIWT3_1_PLR1_SS1_SVW1_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x16_MI16x16x16x1_SN_1LDSB1_GRVW4_K1_LPB4_LRVW4_MIWT3_1_PLR1_SS1_SVW1_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x64x16_MI16x16x16x1_SN_1LDSB1_GRVW2_K1_LPB4_LRVW4_MIWT3_2_PLR1_SS1_SVW1_WG32_8_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x32_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT3_1_PLR1_SS1_SVW1_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x32_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT3_1_PLR1_SS1_SVW1_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x32_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT3_1_PLR1_SS1_SVW1_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x32_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT3_1_PLR3_SS1_SVW1_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x32_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT3_1_PLR3_SS1_SVW1_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x32_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT3_1_PLR3_SS1_SVW1_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x64x32_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT3_2_PLR1_SS1_SVW1_WG32_8_1, Cijk_Ailk_Bljk_HHS_BH_MT96x64x32_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT3_2_PLR1_SS1_SVW1_WG32_8_1, Cijk_Ailk_Bljk_HHS_BH_MT96x64x32_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT3_2_PLR3_SS1_SVW1_WG32_8_1, Cijk_Ailk_Bljk_HHS_BH_MT96x64x32_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT3_2_PLR3_SS1_SVW1_WG32_8_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT3_1_PLR1_SS1_SVW1_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT3_1_PLR1_SS1_SVW1_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT3_1_PLR1_SS1_SVW1_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT3_1_PLR5_SS1_SVW1_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT3_1_PLR5_SS1_SVW1_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT3_1_PLR5_SS1_SVW1_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB16_LRVW8_MIWT3_1_PLR5_SS1_SVW1_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB16_LRVW8_MIWT3_1_PLR5_SS1_SVW1_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x16x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB16_LRVW8_MIWT3_1_PLR5_SS1_SVW1_WG32_4_1, Cijk_Ailk_Bljk_HHS_BH_MT96x64x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT3_2_PLR1_SS1_SVW1_WG32_8_1, Cijk_Ailk_Bljk_HHS_BH_MT96x64x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT3_2_PLR1_SS1_SVW1_WG32_8_1, Cijk_Ailk_Bljk_HHS_BH_MT96x64x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT3_2_PLR1_SS1_SVW1_WG32_8_1, Cijk_Ailk_Bljk_HHS_BH_MT96x64x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT3_2_PLR5_SS1_SVW1_WG32_8_1, Cijk_Ailk_Bljk_HHS_BH_MT96x64x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT3_2_PLR5_SS1_SVW1_WG32_8_1, Cijk_Ailk_Bljk_HHS_BH_MT96x64x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT3_2_PLR5_SS1_SVW1_WG32_8_1, Cijk_Ailk_Bljk_HHS_BH_MT96x64x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB16_LRVW8_MIWT3_2_PLR5_SS1_SVW1_WG32_8_1, Cijk_Ailk_Bljk_HHS_BH_MT96x64x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB16_LRVW8_MIWT3_2_PLR5_SS1_SVW1_WG32_8_1, Cijk_Ailk_Bljk_HHS_BH_MT96x64x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB16_LRVW8_MIWT3_2_PLR5_SS1_SVW1_WG32_8_1
0, 1104, 1335, 1, 4608, 1104, 1104, 1104, 4608, 13582909440, 2.29091, 0.726918, 73500.1, 184.801, 31, Cijk_Ailk_Bljk_HHS_BH_MT96x64x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB16_LRVW8_MIWT3_2_PLR5_SS0_SVW4_WG32_8_1, 26677.3, 26493.3, 51081.7, 27037.6, 27170.9, 50279.9, 31469.7, 31589.1, 28843.6, 31251.9, 31548, 28965.7, 63537.6, 63385.8, 63742.8, 63983, 34513.4, 36609, 33032.1, 34544.3, 36726.2, 33115.9, 34505, 36881, 33101.7, 69847.5, 65997.5, 13805.7, 69830.2, 66048.9, 71135.1, 73500.1, 64734.3, 71117.2, 26529.8, 25232.6, 50651.9, 27209.2, 27235.4, 50360.5, 31234.6, 31414.9, 29014.2, 31523.4, 31454.5, 29177.7, 63838.6, 63150.1, 63352.7, 63079.6, 34505, 36598, 33033.4, 34482.6, 36661.1, 32996.1, 34516.1, 36718.1, 33086.1, 69703.8, 66028.1, 71004, 69549.7, 65920.5, 71146.8, 73442.7, 64660.2, 70849.9
1, 1104, 1408, 1, 4608, 1104, 1104, 1104, 4608, 14325645312, 2.4, 0.766667, 77231.7, 185.489, 31, Cijk_Ailk_Bljk_HHS_BH_MT96x64x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB16_LRVW8_MIWT3_2_PLR5_SS0_SVW4_WG32_8_1, 26491.8, 25625.9, 51730.1, 28352.5, 28288.9, 51631.6, 31841.2, 32213.6, 30261.4, 31745.3, 32078.5, 30340.4, 66484.3, 66277.6, 66514, 66376.1, 35407.4, 38017.4, 33944.2, 35407.4, 37989.9, 33991.9, 35435.4, 38163.2, 33932.6, 73503.5, 69568.5, 74811.7, 73389.1, 69611.8, 74861.8, 77231.7, 68284.5, 74543.9, 10724.3, 25394.1, 51590.1, 28291.7, 28195.5, 51403.5, 31923.1, 32435.4, 30279.8, 31813, 32109.6, 30147.3, 66672.5, 66116.1, 66504.1, 65892.3, 35379.3, 37938.3, 33935.1, 35407.3, 37983.4, 33928.8, 35418.6, 38033.5, 33909.5, 73287, 69633.4, 74674.5, 73298.9, 69224.3, 74519.1, 76946.3, 68076.9, 74173.4
2, 4608, 1, 1, 320, 4608, 4608, 4608, 320, 2949120, 0.436364, 0.0136364, 410.512, 7.184, 19, Cijk_Ailk_Bljk_HHS_BH_MT96x16x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT3_1_PLR5_SS0_SVW4_WG32_4_1, 284.444, 294.438, 239.066, 290.265, 297.29, 239.998, 366.437, 342.598, 364.264, 362.117, 344.519, 366.437, 317.243, 297.768, 315.616, 299.707, 405.099, 362.835, 393.006, 410.512, 368.64, 387.222, 403.321, 364.986, 390.503, 327.968, 322.234, 333.909, 335.123, 324.507, 337.582, 339.448, 320, 334.519, 280.973, 294.441, 218.646, 284.444, 291.182, 224.232, 355.83, 332.104, 354.457, 354.457, 334.515, 353.099, 280.545, 269.868, 283.131, 270.658, 392.17, 357.903, 375.392, 388.037, 357.205, 376.928, 391.332, 354.457, 377.7, 295.856, 289.354, 298.252, 296.331, 290.265, 300.195, 302.657, 287.997, 298.736
3, 4608, 16, 1, 320, 4608, 4608, 4608, 320, 47185920, 0.436364, 0.218182, 6495.86, 7.264, 50, Cijk_Ailk_Bljk_HHS_BH_MT96x16x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT3_1_PLR1_SS1_SVW1_WG32_4_1, 4084.62, 4795.27, 3728.31, 4673.68, 4874.53, 3834.98, 5874.67, 5543.39, 5921.85, 5771.2, 5522.63, 5933.77, 4931.59, 4644.24, 4939.9, 4696.05, 6383.38, 5863.06, 6248.14, 6397.14, 5828.23, 6274.64, 6439.04, 5862.99, 6208.67, 5192.11, 5041.18, 5219.62, 5182.93, 5032.57, 5247.54, 5294.65, 5015.46, 5247.49, 4651.56, 4818.82, 3544.59, 4681.1, 4810.91, 3627.43, 5886.39, 5585.39, 5921.85, 5909.99, 5649.59, 6030.84, 4551.07, 4356.16, 4565.16, 4369.03, 6495.86, 5969.8, 6369.5, 6439.04, 5921.85, 6288.1, 6467.37, 5933.84, 6288.1, 4834.62, 4673.68, 4874.53, 4795.32, 4658.91, 4818.77, 4923.35, 4658.96, 4826.66
4, 4608, 1335, 1, 320, 4608, 4608, 4608, 320, 3937075200, 9.16364, 0.910227, 64822.3, 60.7364, 48, Cijk_Ailk_Bljk_HHS_BH_MT96x64x32_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT3_2_PLR3_SS1_SVW1_WG32_8_1, 30008, 29265.6, 54839.6, 29203.1, 28983, 51978.4, 32940.5, 35527.8, 32786.8, 32953.7, 35497, 32751.9, 63223.3, 61593.2, 63320.9, 61531.7, 32936, 33437.3, 32326, 32944.9, 33446.4, 32338.7, 32966.9, 33519.3, 32304.7, 52354.2, 50258.4, 52555.5, 52254.2, 50330.3, 52679.4, 53609, 50641.2, 52578.1, 30019, 29352.9, 55936.7, 29352.9, 28847.1, 49993, 32843.8, 35435.7, 32795.6, 32861.3, 35415.3, 32730.2, 64754.1, 64499.4, 64822.3, 64230.1, 33122.3, 34001, 32574.2, 33198.2, 34010.4, 32548.3, 33229.6, 34062.2, 32587.1, 54127.8, 52985.5, 55097.4, 54187.4, 53353.2, 54888.5, 55911.2, 52826.4, 54974.3
5, 4608, 1408, 1, 320, 4608, 4608, 4608, 320, 4152360960, 9.6, 0.96, 66749.2, 62.2084, 47, Cijk_Ailk_Bljk_HHS_BH_MT96x64x32_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT3_2_PLR1_SS1_SVW1_WG32_8_1, 30240.1, 29652.7, 56148.9, 29548, 29100.7, 52492, 33178.3, 35914.8, 33055.7, 33254.8, 35885, 32992.7, 64031.6, 63530, 64365.1, 63297.7, 33195.2, 33721.4, 32718.1, 33267.6, 33791.7, 32738.8, 33348.8, 33677.7, 32656.4, 54681.9, 52673.1, 55134.9, 54739.6, 52609, 55088.2, 56246.3, 53017.4, 54948.2, 30303.6, 29764.9, 56528.1, 29608.7, 29126.8, 52364.9, 33186.8, 35825.6, 33068.3, 33140.1, 35766.3, 33123.3, 66170.6, 66749.2, 66153.6, 66373.5, 33486.6, 34360, 32959.2, 33512.5, 34300.9, 32946.6, 33534.2, 34314.5, 33001.1, 57087.7, 56124.7, 58032.4, 56987.4, 56064, 57928.8, 58437.5, 55571.9, 57594.5
6, 768, 1335, 1, 4608, 768, 768, 768, 4608, 9448980480, 1.52727, 0.758523, 75605.8, 124.977, 31, Cijk_Ailk_Bljk_HHS_BH_MT96x64x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB16_LRVW8_MIWT3_2_PLR5_SS0_SVW4_WG32_8_1, 29558.8, 29265.9, 54691.3, 29074.3, 28926.1, 53809.2, 31355.9, 33502.9, 31172.2, 32462.5, 33480.2, 31095, 72971.4, 72230.6, 73143.1, 72274.8, 33825.4, 36324.1, 33103, 33961.5, 36139.5, 33114.1, 33699.9, 36257.1, 33102.9, 72639.1, 66265.3, 70929.2, 72674.9, 66391.9, 71100.1, 75605.8, 64747, 69054.8, 29508.7, 29302.2, 54474.4, 29280.4, 29018.6, 55249.1, 32140.9, 33676.8, 31072.1, 31982.5, 33525.8, 30914.3, 73133.9, 72854.2, 72818.3, 72998.3, 33408.2, 36230.4, 33136.4, 34077.1, 36375.5, 33127.1, 33696, 36210.5, 33001.2, 72115.8, 66072.5, 70946.2, 72327.8, 66257.9, 71177.1, 75586.4, 64232.8, 68264.5
7, 768, 1408, 1, 4608, 768, 768, 768, 4608, 9965666304, 1.6, 0.8, 80026.7, 124.529, 65, Cijk_Ailk_Bljk_HHS_BH_MT96x64x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB16_LRVW8_MIWT3_2_PLR5_SS1_SVW1_WG32_8_1, 31010.6, 30555.8, 56117.6, 30235.4, 29918.8, 57315.7, 32323.9, 33247, 32258.6, 31644.1, 33344.9, 32350.8, 73388.7, 73027.3, 73806, 73449.2, 34568.2, 36791.8, 34273.3, 34550.9, 37056.7, 34600.8, 34940.5, 37023.7, 34354.7, 76320.3, 70077.6, 74754, 76217.6, 70227.7, 74825.8, 79719.7, 68777.6, 72848, 31122.3, 30643, 56819, 30203.2, 29798.6, 57079.4, 31913.2, 33102.1, 32295.4, 31465, 33403.9, 32216.9, 74646.3, 74557, 75790.8, 74539.1, 34602.7, 36791.8, 34483.9, 34610.4, 37010.5, 34417.2, 34930.6, 37453.3, 34487.7, 76875.9, 71247.8, 75323.3, 76790.6, 70899, 75396.2, 80026.7, 69367.2, 73709.8
8, 4608, 1, 1, 768, 4608, 4608, 4608, 768, 7077888, 0.436364, 0.0136364, 590.607, 11.9841, 19, Cijk_Ailk_Bljk_HHS_BH_MT96x16x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT3_1_PLR5_SS0_SVW4_WG32_4_1, 324.314, 323.837, 282.119, 327.92, 322.658, 283.75, 450.474, 449.558, 455.108, 457.935, 451.854, 453.708, 419.701, 397.094, 416.933, 393.212, 587.474, 521.657, 563.522, 590.607, 525.374, 562.809, 589.034, 522.272, 561.376, 473.624, 448.646, 456.989, 477.201, 450.015, 454.64, 486.115, 444.588, 446.383, 321.487, 317.562, 271.724, 323.602, 319.167, 278.392, 450.474, 445.933, 450.474, 444.588, 445.035, 439.727, 393.564, 375.842, 392.514, 378.09, 562.09, 515.577, 546.129, 567.134, 516.781, 540.128, 573.754, 513.184, 548.839, 446.834, 422.909, 431.155, 444.588, 422.104, 431.155, 456.047, 418.115, 423.316
9, 4608, 16, 1, 768, 4608, 4608, 4608, 768, 113246208, 0.436364, 0.218182, 9642.9, 11.744, 50, Cijk_Ailk_Bljk_HHS_BH_MT96x16x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT3_1_PLR1_SS1_SVW1_WG32_4_1, 5219.63, 5181.45, 4493.86, 5192.85, 5173.87, 4578.16, 7635.21, 7185.63, 7178.34, 7274.25, 7251.89, 7192.93, 6608.63, 6241.49, 6511.36, 6246.96, 9500.52, 8415.98, 9016.35, 9300.7, 8396.01, 9050.94, 9374.61, 8326.87, 9004.87, 7365.08, 6987.01, 7077.84, 7403.6, 6993.92, 7077.84, 7513.63, 6891.77, 6959.53, 5337.72, 5200.46, 4360.96, 5293.83, 5215.81, 4468.33, 7553.73, 7142.08, 7794.98, 7701.68, 7259.33, 7388.14, 6263.55, 6044.28, 6308.24, 6039.09, 9642.9, 8496.8, 9168.17, 9337.51, 8466.31, 9156.31, 9538.85, 8436.04, 9120.99, 7077.84, 6715.22, 6885.02, 7077.84, 6702.51, 6865.03, 7200.25, 6639.59, 6734.39
10, 4608, 1335, 1, 768, 4608, 4608, 4608, 768, 9448980480, 9.16364, 0.910227, 78002.4, 121.137, 47, Cijk_Ailk_Bljk_HHS_BH_MT96x64x32_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT3_2_PLR1_SS1_SVW1_WG32_8_1, 31942.7, 31382.6, 61343.9, 31000.3, 30508.7, 59640.1, 35447.6, 37417.2, 35454, 35483.8, 37372.3, 35273.9, 76279.7, 76024.4, 76191.1, 76299.3, 37000, 39273.6, 35967.9, 37046.4, 39373.1, 36086.6, 37086, 39310.2, 35996.4, 70037.6, 65348.8, 68233.1, 70054.3, 65233.3, 68233.1, 72890.3, 65068, 66579.2, 31908.2, 31352.6, 61864.3, 30914.4, 30511.9, 56561.3, 35413.6, 37362.9, 35343.7, 35447.6, 37353.4, 35259.2, 77715, 78002.4, 77899.5, 77930.4, 37148.9, 39650.6, 36326.3, 37223.9, 39589.5, 36226, 37219.2, 39576.3, 36219.4, 71739.2, 67927, 69559.1, 71678.3, 67817.8, 69436.4, 74896.3, 66782.4, 68312
11, 4608, 1408, 1, 768, 4608, 4608, 4608, 768, 9965666304, 9.6, 0.96, 81407.5, 122.417, 47, Cijk_Ailk_Bljk_HHS_BH_MT96x64x32_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT3_2_PLR1_SS1_SVW1_WG32_8_1, 32133.8, 31629.6, 63413.7, 31365.1, 30929, 60004.7, 8509.8, 37643.5, 35554.8, 35717.9, 37705.1, 35581.2, 78931.7, 79354.1, 79051.9, 79424.8, 37167.3, 39440.8, 36094.7, 37198.4, 39458.3, 36069.6, 37234, 39413.4, 36100.9, 73727.5, 68190.3, 70022.5, 73579.4, 68011.6, 70132.8, 76096.5, 67804.2, 69105.7, 32163.7, 31752.1, 63387.9, 31536.7, 30585.8, 57934.1, 35717.9, 37620.8, 35583.2, 35664.7, 37627.6, 35567, 80388.4, 81407.5, 80700.8, 81396.9, 37325.4, 39803.7, 36296.6, 37347.8, 39916, 36368.6, 37406.1, 39808.8, 36375, 75616.1, 71272.4, 73121.5, 75846.2, 71052.8, 73104.4, 79081.9, 70204, 71997.4
