GFlops, SizeI, SizeJ, SizeK, SizeL, LDD, LDC, LDA, LDB, TotalFlops, TilesPerCu, TotalGranularity, WinnerGFlops, WinnerTimeUS, WinnerIdx, WinnerName, Cijk_Ailk_Bljk_HHS_BH_MT32x32x16_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT1_2_PLR1_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x16_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT1_2_PLR1_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x16_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT1_2_PLR1_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x48x16_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT1_3_PLR1_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x16_MI16x16x16x1_SN_1LDSB1_GRVW4_K1_LPB4_LRVW4_MIWT1_2_PLR1_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x16_MI16x16x16x1_SN_1LDSB1_GRVW2_K1_LPB4_LRVW4_MIWT1_2_PLR1_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x16_MI16x16x16x1_SN_1LDSB1_GRVW8_K1_LPB8_LRVW4_MIWT1_2_PLR1_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x48x16_MI16x16x16x1_SN_1LDSB1_GRVW2_K1_LPB4_LRVW4_MIWT1_3_PLR1_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x32_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT1_2_PLR1_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x32_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT1_2_PLR1_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x32_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT1_2_PLR1_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x32_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT1_2_PLR3_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x32_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT1_2_PLR3_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x32_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT1_2_PLR3_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x48x32_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT1_3_PLR1_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x48x32_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT1_3_PLR1_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x48x32_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT1_3_PLR3_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x48x32_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT1_3_PLR3_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT1_2_PLR1_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT1_2_PLR1_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT1_2_PLR1_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT1_2_PLR5_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT1_2_PLR5_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT1_2_PLR5_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB16_LRVW8_MIWT1_2_PLR5_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB16_LRVW8_MIWT1_2_PLR5_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB16_LRVW8_MIWT1_2_PLR5_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x48x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT1_3_PLR1_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x48x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT1_3_PLR1_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x48x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT1_3_PLR1_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x48x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT1_3_PLR5_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x48x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT1_3_PLR5_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x48x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT1_3_PLR5_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x48x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB16_LRVW8_MIWT1_3_PLR5_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x48x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB16_LRVW8_MIWT1_3_PLR5_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x48x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB16_LRVW8_MIWT1_3_PLR5_SS0_SRVW0_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x16_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT1_2_PLR1_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x16_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT1_2_PLR1_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x16_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT1_2_PLR1_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x48x16_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT1_3_PLR1_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x16_MI16x16x16x1_SN_1LDSB1_GRVW4_K1_LPB4_LRVW4_MIWT1_2_PLR1_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x16_MI16x16x16x1_SN_1LDSB1_GRVW2_K1_LPB4_LRVW4_MIWT1_2_PLR1_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x16_MI16x16x16x1_SN_1LDSB1_GRVW8_K1_LPB8_LRVW4_MIWT1_2_PLR1_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x48x16_MI16x16x16x1_SN_1LDSB1_GRVW2_K1_LPB4_LRVW4_MIWT1_3_PLR1_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x32_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT1_2_PLR1_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x32_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT1_2_PLR1_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x32_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT1_2_PLR1_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x32_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT1_2_PLR3_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x32_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT1_2_PLR3_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x32_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT1_2_PLR3_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x48x32_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT1_3_PLR1_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x48x32_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT1_3_PLR1_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x48x32_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT1_3_PLR3_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x48x32_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT1_3_PLR3_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT1_2_PLR1_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT1_2_PLR1_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT1_2_PLR1_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT1_2_PLR5_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT1_2_PLR5_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT1_2_PLR5_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB16_LRVW8_MIWT1_2_PLR5_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB16_LRVW8_MIWT1_2_PLR5_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB16_LRVW8_MIWT1_2_PLR5_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x48x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT1_3_PLR1_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x48x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT1_3_PLR1_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x48x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT1_3_PLR1_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x48x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT1_3_PLR5_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x48x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT1_3_PLR5_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x48x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT1_3_PLR5_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x48x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB16_LRVW8_MIWT1_3_PLR5_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x48x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB16_LRVW8_MIWT1_3_PLR5_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x48x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB16_LRVW8_MIWT1_3_PLR5_SS0_SRVW4_SVW4, Cijk_Ailk_Bljk_HHS_BH_MT32x32x16_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT1_2_PLR1_SS1_SRVW0_SVW1, Cijk_Ailk_Bljk_HHS_BH_MT32x32x16_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT1_2_PLR1_SS1_SRVW0_SVW1, Cijk_Ailk_Bljk_HHS_BH_MT32x32x16_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT1_2_PLR1_SS1_SRVW0_SVW1, Cijk_Ailk_Bljk_HHS_BH_MT32x48x16_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT1_3_PLR1_SS1_SRVW0_SVW1, Cijk_Ailk_Bljk_HHS_BH_MT32x32x16_MI16x16x16x1_SN_1LDSB1_GRVW4_K1_LPB4_LRVW4_MIWT1_2_PLR1_SS1_SRVW0_SVW1, Cijk_Ailk_Bljk_HHS_BH_MT32x32x16_MI16x16x16x1_SN_1LDSB1_GRVW2_K1_LPB4_LRVW4_MIWT1_2_PLR1_SS1_SRVW0_SVW1, Cijk_Ailk_Bljk_HHS_BH_MT32x32x16_MI16x16x16x1_SN_1LDSB1_GRVW8_K1_LPB8_LRVW4_MIWT1_2_PLR1_SS1_SRVW0_SVW1, Cijk_Ailk_Bljk_HHS_BH_MT32x48x16_MI16x16x16x1_SN_1LDSB1_GRVW2_K1_LPB4_LRVW4_MIWT1_3_PLR1_SS1_SRVW0_SVW1, Cijk_Ailk_Bljk_HHS_BH_MT32x32x32_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT1_2_PLR1_SS1_SRVW0_SVW1, Cijk_Ailk_Bljk_HHS_BH_MT32x32x32_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT1_2_PLR1_SS1_SRVW0_SVW1, Cijk_Ailk_Bljk_HHS_BH_MT32x32x32_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT1_2_PLR1_SS1_SRVW0_SVW1, Cijk_Ailk_Bljk_HHS_BH_MT32x32x32_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT1_2_PLR3_SS1_SRVW0_SVW1, Cijk_Ailk_Bljk_HHS_BH_MT32x32x32_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT1_2_PLR3_SS1_SRVW0_SVW1, Cijk_Ailk_Bljk_HHS_BH_MT32x32x32_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT1_2_PLR3_SS1_SRVW0_SVW1, Cijk_Ailk_Bljk_HHS_BH_MT32x48x32_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT1_3_PLR1_SS1_SRVW0_SVW1, Cijk_Ailk_Bljk_HHS_BH_MT32x48x32_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT1_3_PLR1_SS1_SRVW0_SVW1, Cijk_Ailk_Bljk_HHS_BH_MT32x48x32_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT1_3_PLR3_SS1_SRVW0_SVW1, Cijk_Ailk_Bljk_HHS_BH_MT32x48x32_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT1_3_PLR3_SS1_SRVW0_SVW1, Cijk_Ailk_Bljk_HHS_BH_MT32x32x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT1_2_PLR1_SS1_SRVW0_SVW1, Cijk_Ailk_Bljk_HHS_BH_MT32x32x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT1_2_PLR1_SS1_SRVW0_SVW1, Cijk_Ailk_Bljk_HHS_BH_MT32x32x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT1_2_PLR1_SS1_SRVW0_SVW1, Cijk_Ailk_Bljk_HHS_BH_MT32x32x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT1_2_PLR5_SS1_SRVW0_SVW1, Cijk_Ailk_Bljk_HHS_BH_MT32x32x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT1_2_PLR5_SS1_SRVW0_SVW1, Cijk_Ailk_Bljk_HHS_BH_MT32x32x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT1_2_PLR5_SS1_SRVW0_SVW1, Cijk_Ailk_Bljk_HHS_BH_MT32x32x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB16_LRVW8_MIWT1_2_PLR5_SS1_SRVW0_SVW1, Cijk_Ailk_Bljk_HHS_BH_MT32x32x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB16_LRVW8_MIWT1_2_PLR5_SS1_SRVW0_SVW1, Cijk_Ailk_Bljk_HHS_BH_MT32x32x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB16_LRVW8_MIWT1_2_PLR5_SS1_SRVW0_SVW1, Cijk_Ailk_Bljk_HHS_BH_MT32x48x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT1_3_PLR1_SS1_SRVW0_SVW1, Cijk_Ailk_Bljk_HHS_BH_MT32x48x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT1_3_PLR1_SS1_SRVW0_SVW1, Cijk_Ailk_Bljk_HHS_BH_MT32x48x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT1_3_PLR1_SS1_SRVW0_SVW1, Cijk_Ailk_Bljk_HHS_BH_MT32x48x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT1_3_PLR5_SS1_SRVW0_SVW1, Cijk_Ailk_Bljk_HHS_BH_MT32x48x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT1_3_PLR5_SS1_SRVW0_SVW1, Cijk_Ailk_Bljk_HHS_BH_MT32x48x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT1_3_PLR5_SS1_SRVW0_SVW1, Cijk_Ailk_Bljk_HHS_BH_MT32x48x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB16_LRVW8_MIWT1_3_PLR5_SS1_SRVW0_SVW1, Cijk_Ailk_Bljk_HHS_BH_MT32x48x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB16_LRVW8_MIWT1_3_PLR5_SS1_SRVW0_SVW1, Cijk_Ailk_Bljk_HHS_BH_MT32x48x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB16_LRVW8_MIWT1_3_PLR5_SS1_SRVW0_SVW1
0, 1104, 1335, 1, 4608, 1104, 1104, 1104, 4608, 13582909440, 8.90909, 0.969223, 53011.3, 256.227, 33, Cijk_Ailk_Bljk_HHS_BH_MT32x48x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB16_LRVW8_MIWT1_3_PLR5_SS0_SRVW0_SVW4, 24080.2, 24228.6, 24041.3, 26141.6, 23762.7, 23232.7, 23406.9, 25666.6, 34200.4, 36043.1, 35080.9, 34019.5, 36109, 34613.2, 40717.7, 39879.9, 40717.7, 39278.4, 45184.3, 44017.6, 42953, 45259, 12495.2, 42983.4, 45338.8, 44492.8, 42918.2, 51906, 52109.9, 49019.7, 51880.6, 51975.9, 48912.4, 53011.3, 52167.6, 48842, 24477.3, 24498.5, 24330, 25700.8, 23739.4, 23593.6, 23410.2, 25841.6, 34112.5, 36076.8, 34950.9, 33933.8, 36072.2, 35190, 40340.4, 39623, 40606.7, 39728.7, 45030.9, 43822.2, 42698.1, 44995.1, 43804.1, 42730.3, 45155.5, 44256.2, 42717.4, 51659.6, 51559.2, 48752.3, 51722.6, 51596.9, 48805.5, 52836.4, 51634.5, 48864.5, 24323, 24021.6, 24509.8, 25900, 23631.7, 23268.4, 23358, 26063.8, 34126.2, 35930.2, 34756.3, 34087.8, 35915, 34803.3, 40750.9, 39104.7, 40803.8, 8862.06, 45210.8, 44184.8, 42794.9, 45203.6, 44070.1, 42859.7, 45392.1, 44530.2, 42838.1, 51706.8, 52065.2, 48965.9, 51899.7, 51969.6, 48889.8, 52978.2, 51940.9, 48971.6
1, 1104, 1408, 1, 4608, 1104, 1104, 1104, 4608, 14325645312, 9.54545, 0.92, 55217, 259.443, 105, Cijk_Ailk_Bljk_HHS_BH_MT32x48x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB16_LRVW8_MIWT1_3_PLR5_SS1_SRVW0_SVW1, 24314.1, 23759.9, 24734.6, 24937.1, 23861.8, 23253.2, 23650.7, 24622.4, 34711.3, 36185.7, 36031.4, 34428.3, 36194.5, 35888.4, 40643.8, 40090.6, 40840.4, 40065.5, 46216, 45196.5, 43951.9, 46218.4, 45198.8, 44057.8, 46390.9, 45435.1, 44023.2, 54388.5, 53962.4, 51182.9, 54521, 53910.4, 50909.4, 55132, 53842.3, 50993.5, 24776.4, 23433.4, 24816.9, 25434.4, 24102.1, 24233.2, 24393, 26238.7, 34669.6, 36051.7, 35849.6, 34513.3, 35823.8, 35980.7, 41353.4, 11492.6, 40666, 39970.7, 45924.5, 45121.4, 43784.2, 45988.2, 45032.9, 43694.5, 46218.4, 45210.2, 43822.8, 54378.6, 53722.7, 50877.6, 54467.9, 53832.6, 50932.5, 55010, 53813.2, 50880.4, 24796.9, 23574.7, 24655.6, 24436.2, 24045.7, 23405.8, 24285.1, 24487, 34780.1, 36158, 35789.4, 34667, 36222.3, 35951.8, 40803.1, 40407.2, 40369, 40260, 46089.9, 45203.4, 43801.4, 46059.1, 45265.1, 43801.4, 46147, 45310.9, 43885.1, 54464.6, 54099.3, 50828.5, 54319.2, 53864.9, 50782.3, 55217, 53988.4, 50811.2
2, 4608, 1, 1, 320, 4608, 4608, 4608, 320, 2949120, 1.30909, 0.0204545, 432.676, 6.816, 24, Cijk_Ailk_Bljk_HHS_BH_MT32x32x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB16_LRVW8_MIWT1_2_PLR5_SS0_SRVW0_SVW4, 317.79, 310.3, 313.466, 291.182, 319.442, 315.074, 319.442, 299.704, 390.503, 369.374, 382.402, 388.856, 370.116, 386.415, 352.428, 333.305, 351.752, 336.347, 424.694, 406.882, 417.008, 423.718, 404.205, 407.782, 432.676, 402.44, 417.953, 400.69, 383.197, 392.165, 394.684, 384.797, 394.684, 411.423, 383.197, 392.165, 310.3, 303.654, 304.155, 282.697, 311.345, 307.197, 305.668, 287.548, 379.254, 359.294, 371.608, 372.364, 359.996, 373.113, 338.82, 325.076, 332.704, 324.503, 400.69, 389.678, 400.696, 405.986, 386.41, 400.69, 407.782, 389.678, 403.321, 383.995, 372.359, 370.116, 381.61, 370.861, 370.116, 397.236, 369.374, 377.7, 310.3, 305.668, 312.403, 283.564, 309.778, 306.176, 309.258, 286.206, 382.402, 363.546, 377.7, 378.476, 359.996, 367.9, 341.329, 323.933, 341.329, 325.076, 413.274, 392.165, 398.956, 409.594, 388.856, 403.321, 416.066, 393.846, 400.696, 376.928, 364.264, 376.158, 375.392, 367.9, 377.7, 388.037, 371.608, 381.61
3, 4608, 16, 1, 320, 4608, 4608, 4608, 320, 47185920, 1.30909, 0.327273, 6657.16, 7.088, 24, Cijk_Ailk_Bljk_HHS_BH_MT32x32x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB16_LRVW8_MIWT1_2_PLR5_SS0_SRVW0_SVW4, 5049.81, 4990, 4981.57, 4651.56, 5024, 4964.74, 4939.85, 4764.28, 6143.92, 5793.88, 6144, 6169.71, 5874.67, 6068.07, 5595.99, 5361.98, 5649.59, 5381.54, 6582.77, 6274.64, 6425.01, 6553.6, 6342.19, 6425.1, 6657.16, 6342.11, 6568.1, 6261.32, 5969.8, 6248.05, 6274.72, 6030.92, 6018.61, 6383.38, 6030.84, 6043.2, 4964.8, 4874.53, 4858.47, 4551.07, 4948.14, 4882.6, 4890.7, 4615.17, 6030.84, 5726.45, 5945.73, 6156.75, 5771.2, 5945.73, 5381.54, 5192.06, 5304.11, 5173.84, 6314.95, 6068.07, 6328.5, 6425.01, 6143.92, 6261.32, 6538.98, 6156.75, 6208.59, 6105.76, 5828.3, 5898.17, 6093.14, 5748.7, 5874.67, 6195.55, 5759.93, 5957.74, 4981.57, 4915.1, 4915.15, 4509.31, 4964.8, 4906.97, 4866.48, 4558.1, 5933.77, 5748.7, 5969.8, 6043.2, 5771.2, 5119.94, 5352.24, 5210.4, 5451.24, 5219.62, 6355.78, 6143.92, 6288.02, 6510.11, 6156.75, 6314.95, 6553.51, 6195.55, 6342.11, 6055.61, 5759.93, 5981.99, 6055.61, 5748.7, 5994.07, 6208.59, 5851.36, 5994.07
