GFlops, SizeI, SizeJ, SizeK, SizeL, LDD, LDC, LDA, LDB, TotalFlops, TilesPerCu, TotalGranularity, WinnerGFlops, WinnerTimeUS, WinnerIdx, WinnerName, Cijk_Ailk_Bljk_HHS_BH_MT32x192x16_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR1_SS0_SRVW0_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x16_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR1_SS0_SRVW0_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT48x32x16_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT3_1_NLCA3_PLR1_SS0_SRVW0_SVW4_VW1_WG16_8_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x16_MI16x16x16x1_SN_1LDSB1_GRVW2_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR1_SS0_SRVW0_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x16_MI16x16x16x1_SN_1LDSB1_GRVW4_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR1_SS0_SRVW0_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT48x32x16_MI16x16x16x1_SN_1LDSB1_GRVW2_K1_LPB4_LRVW4_MIWT3_1_NLCA3_PLR1_SS0_SRVW0_SVW4_VW1_WG16_8_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x32_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR1_SS0_SRVW0_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x32_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR1_SS0_SRVW0_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x32_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT2_3_NLCA1_PLR1_SS0_SRVW0_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x32_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR3_SS0_SRVW0_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x32_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR3_SS0_SRVW0_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x32_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT2_3_NLCA1_PLR3_SS0_SRVW0_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT48x32x32_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT3_1_NLCA3_PLR1_SS0_SRVW0_SVW4_VW1_WG16_8_1, Cijk_Ailk_Bljk_HHS_BH_MT48x32x32_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT3_1_NLCA3_PLR1_SS0_SRVW0_SVW4_VW1_WG16_8_1, Cijk_Ailk_Bljk_HHS_BH_MT48x32x32_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT3_1_NLCA3_PLR3_SS0_SRVW0_SVW4_VW1_WG16_8_1, Cijk_Ailk_Bljk_HHS_BH_MT48x32x32_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT3_1_NLCA3_PLR3_SS0_SRVW0_SVW4_VW1_WG16_8_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT2_3_NLCA1_PLR1_SS0_SRVW0_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR1_SS0_SRVW0_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR1_SS0_SRVW0_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT2_3_NLCA1_PLR5_SS0_SRVW0_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR5_SS0_SRVW0_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR5_SS0_SRVW0_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT48x32x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT3_1_NLCA3_PLR1_SS0_SRVW0_SVW4_VW1_WG16_8_1, Cijk_Ailk_Bljk_HHS_BH_MT48x32x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT3_1_NLCA3_PLR1_SS0_SRVW0_SVW4_VW1_WG16_8_1, Cijk_Ailk_Bljk_HHS_BH_MT48x32x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT3_1_NLCA3_PLR1_SS0_SRVW0_SVW4_VW1_WG16_8_1, Cijk_Ailk_Bljk_HHS_BH_MT48x32x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT3_1_NLCA3_PLR5_SS0_SRVW0_SVW4_VW1_WG16_8_1, Cijk_Ailk_Bljk_HHS_BH_MT48x32x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT3_1_NLCA3_PLR5_SS0_SRVW0_SVW4_VW1_WG16_8_1, Cijk_Ailk_Bljk_HHS_BH_MT48x32x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT3_1_NLCA3_PLR5_SS0_SRVW0_SVW4_VW1_WG16_8_1, Cijk_Ailk_Bljk_HHS_BH_MT48x32x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB16_LRVW8_MIWT3_1_NLCA3_PLR5_SS0_SRVW0_SVW4_VW1_WG16_8_1, Cijk_Ailk_Bljk_HHS_BH_MT48x32x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB16_LRVW8_MIWT3_1_NLCA3_PLR5_SS0_SRVW0_SVW4_VW1_WG16_8_1, Cijk_Ailk_Bljk_HHS_BH_MT48x32x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB16_LRVW8_MIWT3_1_NLCA3_PLR5_SS0_SRVW0_SVW4_VW1_WG16_8_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x64_MI16x16x16x1_SN_1LDSB1_GRVW8_K1_LPB16_LRVW8_MIWT2_3_NLCA1_PLR5_SS0_SRVW0_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x64_MI16x16x16x1_SN_1LDSB1_GRVW2_K1_LPB16_LRVW8_MIWT2_3_NLCA1_PLR5_SS0_SRVW0_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x64_MI16x16x16x1_SN_1LDSB1_GRVW4_K1_LPB16_LRVW8_MIWT2_3_NLCA1_PLR5_SS0_SRVW0_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x16_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR1_SS0_SRVW4_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x16_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR1_SS0_SRVW4_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x16_MI16x16x16x1_SN_1LDSB1_GRVW2_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR1_SS0_SRVW4_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x16_MI16x16x16x1_SN_1LDSB1_GRVW4_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR1_SS0_SRVW4_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x32_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR1_SS0_SRVW4_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x32_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR1_SS0_SRVW4_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x32_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT2_3_NLCA1_PLR1_SS0_SRVW4_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x32_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR3_SS0_SRVW4_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x32_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR3_SS0_SRVW4_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x32_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT2_3_NLCA1_PLR3_SS0_SRVW4_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT2_3_NLCA1_PLR1_SS0_SRVW4_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR1_SS0_SRVW4_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR1_SS0_SRVW4_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT2_3_NLCA1_PLR5_SS0_SRVW4_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR5_SS0_SRVW4_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR5_SS0_SRVW4_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x64_MI16x16x16x1_SN_1LDSB1_GRVW8_K1_LPB16_LRVW8_MIWT2_3_NLCA1_PLR5_SS0_SRVW4_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x64_MI16x16x16x1_SN_1LDSB1_GRVW2_K1_LPB16_LRVW8_MIWT2_3_NLCA1_PLR5_SS0_SRVW4_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x64_MI16x16x16x1_SN_1LDSB1_GRVW4_K1_LPB16_LRVW8_MIWT2_3_NLCA1_PLR5_SS0_SRVW4_SVW4_VW1_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x16_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR1_SS1_SRVW0_SVW2_VW2_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x16_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR1_SS1_SRVW0_SVW2_VW2_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT48x32x16_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT3_1_NLCA3_PLR1_SS1_SRVW0_SVW1_VW1_WG16_8_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x16_MI16x16x16x1_SN_1LDSB1_GRVW2_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR1_SS1_SRVW0_SVW2_VW2_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x16_MI16x16x16x1_SN_1LDSB1_GRVW4_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR1_SS1_SRVW0_SVW2_VW2_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT48x32x16_MI16x16x16x1_SN_1LDSB1_GRVW2_K1_LPB4_LRVW4_MIWT3_1_NLCA3_PLR1_SS1_SRVW0_SVW1_VW1_WG16_8_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x32_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR1_SS1_SRVW0_SVW2_VW2_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x32_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR1_SS1_SRVW0_SVW2_VW2_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x32_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT2_3_NLCA1_PLR1_SS1_SRVW0_SVW2_VW2_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x32_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR3_SS1_SRVW0_SVW2_VW2_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x32_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR3_SS1_SRVW0_SVW2_VW2_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x32_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT2_3_NLCA1_PLR3_SS1_SRVW0_SVW2_VW2_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT48x32x32_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT3_1_NLCA3_PLR1_SS1_SRVW0_SVW1_VW1_WG16_8_1, Cijk_Ailk_Bljk_HHS_BH_MT48x32x32_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT3_1_NLCA3_PLR1_SS1_SRVW0_SVW1_VW1_WG16_8_1, Cijk_Ailk_Bljk_HHS_BH_MT48x32x32_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT3_1_NLCA3_PLR3_SS1_SRVW0_SVW1_VW1_WG16_8_1, Cijk_Ailk_Bljk_HHS_BH_MT48x32x32_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT3_1_NLCA3_PLR3_SS1_SRVW0_SVW1_VW1_WG16_8_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT2_3_NLCA1_PLR1_SS1_SRVW0_SVW2_VW2_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR1_SS1_SRVW0_SVW2_VW2_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR1_SS1_SRVW0_SVW2_VW2_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT2_3_NLCA1_PLR5_SS1_SRVW0_SVW2_VW2_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR5_SS1_SRVW0_SVW2_VW2_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT2_3_NLCA1_PLR5_SS1_SRVW0_SVW2_VW2_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT48x32x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT3_1_NLCA3_PLR1_SS1_SRVW0_SVW1_VW1_WG16_8_1, Cijk_Ailk_Bljk_HHS_BH_MT48x32x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT3_1_NLCA3_PLR1_SS1_SRVW0_SVW1_VW1_WG16_8_1, Cijk_Ailk_Bljk_HHS_BH_MT48x32x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT3_1_NLCA3_PLR1_SS1_SRVW0_SVW1_VW1_WG16_8_1, Cijk_Ailk_Bljk_HHS_BH_MT48x32x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT3_1_NLCA3_PLR5_SS1_SRVW0_SVW1_VW1_WG16_8_1, Cijk_Ailk_Bljk_HHS_BH_MT48x32x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB4_LRVW4_MIWT3_1_NLCA3_PLR5_SS1_SRVW0_SVW1_VW1_WG16_8_1, Cijk_Ailk_Bljk_HHS_BH_MT48x32x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT3_1_NLCA3_PLR5_SS1_SRVW0_SVW1_VW1_WG16_8_1, Cijk_Ailk_Bljk_HHS_BH_MT48x32x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB16_LRVW8_MIWT3_1_NLCA3_PLR5_SS1_SRVW0_SVW1_VW1_WG16_8_1, Cijk_Ailk_Bljk_HHS_BH_MT48x32x64_MI16x16x16x1_SN_1LDSB0_GRVW2_K1_LPB16_LRVW8_MIWT3_1_NLCA3_PLR5_SS1_SRVW0_SVW1_VW1_WG16_8_1, Cijk_Ailk_Bljk_HHS_BH_MT48x32x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB16_LRVW8_MIWT3_1_NLCA3_PLR5_SS1_SRVW0_SVW1_VW1_WG16_8_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x64_MI16x16x16x1_SN_1LDSB1_GRVW8_K1_LPB16_LRVW8_MIWT2_3_NLCA1_PLR5_SS1_SRVW0_SVW2_VW2_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x64_MI16x16x16x1_SN_1LDSB1_GRVW2_K1_LPB16_LRVW8_MIWT2_3_NLCA1_PLR5_SS1_SRVW0_SVW2_VW2_WG16_16_1, Cijk_Ailk_Bljk_HHS_BH_MT32x192x64_MI16x16x16x1_SN_1LDSB1_GRVW4_K1_LPB16_LRVW8_MIWT2_3_NLCA1_PLR5_SS1_SRVW0_SVW2_VW2_WG16_16_1
0, 1104, 1335, 1, 4608, 1104, 1104, 1104, 4608, 13582909440, 2.22727, 0.726918, 57848.3, 234.802, 44, Cijk_Ailk_Bljk_HHS_BH_MT32x192x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT2_3_NLCA1_PLR1_SS0_SRVW4_SVW4_VW1_WG16_16_1, 22581.4, 21245.9, 29209.8, 21439.6, 20939.9, 29033, 38519.2, 39501.4, 37834.2, 39063.3, 40450, 38015.5, 39231.2, 39896.8, 39158.8, 39752.9, 57698.9, 49883.9, 51124.6, 57554.2, 49717.4, 50685.1, 45484.6, 45136.3, 45198.8, 45406.7, 12598.5, 45237.4, 45673, 45326.7, 45406.7, 52273.6, 44971.4, 45783.9, 21705.5, 21248.6, 21603.3, 21236.4, 38763.7, 39745.5, 37412.4, 38793.8, 39066.9, 37636.3, 57848.3, 49936.7, 51023.2, 57577.6, 49737.8, 50770, 52215.8, 44907.1, 45601.9, 21840.6, 21166, 29316.7, 21979.2, 21016.6, 29114.6, 38562.9, 39101.1, 38169.3, 39061.5, 39628.6, 38284.7, 39375, 39977.6, 39175.1, 39866.8, 57182, 49784.4, 51393.9, 57808.9, 49851.7, 50894.7, 45409.2, 45047.7, 45365.5, 45387.3, 45184.4, 45133.9, 45636.2, 45143.6, 45394.6, 52097.2, 45249.4, 45668.1
1, 1104, 1408, 1, 4608, 1104, 1104, 1104, 4608, 14325645312, 2.54545, 0.766667, 55896.2, 256.29, 19, Cijk_Ailk_Bljk_HHS_BH_MT32x192x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT2_3_NLCA1_PLR5_SS0_SRVW0_SVW4_VW1_WG16_16_1, 22498.4, 22154.3, 28074.3, 22183.4, 21902.3, 29206.2, 12504.5, 39817.9, 38890.8, 39348.9, 39805.5, 38857.1, 40090.7, 39970.8, 40440.1, 40245.7, 55278.4, 50207.2, 51013.9, 55896.2, 50365.4, 50610.2, 47561.5, 46889, 47153.2, 47579.2, 47039.2, 47193, 47961.5, 47262.7, 47433, 54128.8, 45522.9, 47777.2, 22062.6, 21867, 22393.7, 22139, 38904.4, 39582, 39091.2, 39009.4, 39250.6, 39171.6, 55590.8, 50266.4, 50385.2, 55539, 50385.2, 50487.5, 54145.2, 45534.5, 46732.3, 22163.1, 22185.6, 28871.8, 22401, 22422.9, 29371, 38990.8, 38990.8, 38318.3, 39354.1, 39121.9, 39098, 39965.4, 40238.4, 39990.4, 40272.8, 55309.2, 50097.6, 50362.5, 55763.9, 50280.5, 50762.3, 47711, 47093.7, 47155.7, 47556.4, 47081.3, 47455.6, 48007.8, 47275.2, 47377.8, 54325.9, 45779, 46832.6
2, 4608, 1, 1, 320, 4608, 4608, 4608, 320, 2949120, 0.872727, 0.0136364, 403.321, 7.3121, 24, Cijk_Ailk_Bljk_HHS_BH_MT48x32x64_MI16x16x16x1_SN_1LDSB0_GRVW4_K1_LPB4_LRVW4_MIWT3_1_NLCA3_PLR1_SS0_SRVW0_SVW4_VW1_WG16_8_1, 212.594, 217.869, 294.912, 214.074, 218.387, 295.382, 226.714, 224.779, 238.446, 228.4, 224.232, 239.064, 364.264, 356.514, 372.359, 354.462, 202.102, 182.494, 190.609, 202.104, 182.132, 190.412, 401.563, 386.41, 403.321, 397.236, 382.402, 397.236, 400.69, 384.797, 345.812, 204.118, 169.879, 177.23, 207.566, 210.891, 206.172, 210.891, 222.876, 216.845, 230.111, 221.537, 217.614, 227.835, 193.004, 173.557, 180.882, 192.801, 175.374, 181.773, 192.601, 163.113, 168.635, 206.635, 212.594, 286.654, 207.333, 212.349, 289.354, 219.688, 217.357, 231.265, 220.477, 216.335, 230.396, 354.457, 343.881, 354.462, 343.236, 192.4, 173.068, 179.998, 191.201, 172.744, 180.704, 381.61, 370.116, 388.037, 381.61, 367.171, 387.227, 386.415, 368.64, 388.042, 193.003, 162.969, 167.867
3, 4608, 16, 1, 320, 4608, 4608, 4608, 320, 47185920, 0.872727, 0.218182, 6342.11, 7.4401, 22, Cijk_Ailk_Bljk_HHS_BH_MT48x32x64_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT3_1_NLCA3_PLR1_SS0_SRVW0_SVW4_VW1_WG16_8_1, 3389.77, 3449.21, 4666.33, 3393.64, 3510.83, 4644.24, 3649.84, 3574.64, 3771.22, 3618.52, 3566.02, 3761.6, 5726.38, 5564.31, 5782.52, 5638.79, 3154.12, 2854.89, 2994.01, 3198.57, 2852.11, 2984.9, 6342.11, 6055.61, 6274.64, 6328.5, 6043.2, 6261.32, 6328.5, 5969.8, 6169.63, 3184.77, 2678.57, 2769.11, 3295.08, 3378.12, 3287.71, 3378.12, 3548.85, 3473.61, 3677.18, 3544.59, 3461.36, 3681.74, 3043.45, 2766.51, 2888.44, 3043.45, 2761.32, 2894.1, 3043.43, 2582.39, 2681, 3313.57, 3389.77, 4607.95, 3332.32, 3409.36, 4615.17, 3544.59, 3465.45, 3672.6, 3519.21, 3473.61, 3709.56, 5585.39, 5481.57, 5617.3, 5533.06, 3037.16, 2753.58, 2863.19, 3056.06, 2751.03, 2882.8, 6030.84, 5874.67, 6105.76, 6143.92, 5851.36, 6105.76, 6131.15, 5874.74, 6182.64, 3006.2, 2598.31, 2668.87
4, 4608, 1335, 1, 320, 4608, 4608, 4608, 320, 3937075200, 9.16364, 0.910227, 53550.6, 73.5207, 43, Cijk_Ailk_Bljk_HHS_BH_MT32x192x32_MI16x16x16x1_SN_1LDSB0_GRVW8_K1_LPB8_LRVW4_MIWT2_3_NLCA1_PLR3_SS0_SRVW4_SVW4_VW1_WG16_16_1, 33795.5, 33851.3, 28602.2, 33982.2, 33814.1, 28022.4, 48648.7, 48716.1, 51737.8, 48754.7, 48677.6, 51510.4, 36287.4, 37063.5, 36276.7, 37102.7, 47751.8, 44272.2, 44336, 47919.2, 44280.2, 44408, 33753.8, 34015.1, 34347.4, 33763, 34029.2, 34443.6, 33897.9, 33949.4, 34352.2, 46603.2, 41776.8, 41876.3, 35656.4, 35661.6, 35859.1, 35995.5, 51716, 50966.2, 53249.3, 51596.8, 51274.2, 53550.6, 50620.2, 46226.7, 46976.9, 50955.7, 46278.9, 46851.7, 49272.1, 43543.6, 44129.3, 35677.1, 36101.1, 28756, 36095.8, 36154.1, 27971.5, 52254.2, 51694.3, 52883.1, 51967.3, 52121.4, 53527.3, 36410.9, 37214.9, 36481.1, 37220.6, 52634.2, 47402.3, 48097.2, 52566.7, 47256.6, 47919.2, 34323.5, 34937.5, 35283.2, 34342.6, 34912.7, 35152.1, 34550, 34730.4, 35047, 50392.2, 44536.7, 45224.2
