GFlops, SizeI, SizeJ, SizeK, SizeL, LDD, LDC, LDA, LDB, TotalFlops, TilesPerCu, TotalGranularity, WinnerGFlops, WinnerTimeUS, WinnerIdx, WinnerName, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_3_PLR1_SS0_SRVW0_SVW4_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_3_PLR1_SS0_SRVW0_SVW4_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_3_PLR1_SS0_SRVW0_SVW4_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_3_PLR1_SS0_SRVW0_SVW4_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_3_PLR1_SS0_SRVW0_SVW2_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_3_PLR1_SS0_SRVW0_SVW2_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_3_PLR1_SS0_SRVW0_SVW2_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_3_PLR1_SS0_SRVW0_SVW2_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_3_PLR1_SS0_SRVW0_SVW4_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_3_PLR1_SS0_SRVW0_SVW4_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_3_PLR1_SS0_SRVW0_SVW4_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_3_PLR1_SS0_SRVW0_SVW4_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_3_PLR1_SS0_SRVW0_SVW2_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_3_PLR1_SS0_SRVW0_SVW2_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_3_PLR1_SS0_SRVW0_SVW2_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_3_PLR1_SS0_SRVW0_SVW2_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_3_PLR5_SS0_SRVW0_SVW4_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_3_PLR5_SS0_SRVW0_SVW4_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_3_PLR5_SS0_SRVW0_SVW4_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_3_PLR5_SS0_SRVW0_SVW4_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_3_PLR5_SS0_SRVW0_SVW2_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_3_PLR5_SS0_SRVW0_SVW2_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_3_PLR5_SS0_SRVW0_SVW2_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_3_PLR5_SS0_SRVW0_SVW2_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_3_PLR5_SS0_SRVW0_SVW4_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_3_PLR5_SS0_SRVW0_SVW4_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_3_PLR5_SS0_SRVW0_SVW4_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_3_PLR5_SS0_SRVW0_SVW4_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_3_PLR5_SS0_SRVW0_SVW2_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_3_PLR5_SS0_SRVW0_SVW2_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_3_PLR5_SS0_SRVW0_SVW2_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_3_PLR5_SS0_SRVW0_SVW2_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB16_LRVW8_MIWT2_3_PLR5_SS0_SRVW0_SVW4_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB16_LRVW8_MIWT2_3_PLR5_SS0_SRVW0_SVW4_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB16_LRVW8_MIWT2_3_PLR5_SS0_SRVW0_SVW4_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB16_LRVW8_MIWT2_3_PLR5_SS0_SRVW0_SVW4_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB16_LRVW8_MIWT2_3_PLR5_SS0_SRVW0_SVW2_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB16_LRVW8_MIWT2_3_PLR5_SS0_SRVW0_SVW2_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB16_LRVW8_MIWT2_3_PLR5_SS0_SRVW0_SVW2_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB16_LRVW8_MIWT2_3_PLR5_SS0_SRVW0_SVW2_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB16_LRVW8_MIWT2_3_PLR5_SS0_SRVW0_SVW4_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB16_LRVW8_MIWT2_3_PLR5_SS0_SRVW0_SVW4_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB16_LRVW8_MIWT2_3_PLR5_SS0_SRVW0_SVW4_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB16_LRVW8_MIWT2_3_PLR5_SS0_SRVW0_SVW4_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB16_LRVW8_MIWT2_3_PLR5_SS0_SRVW0_SVW2_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB16_LRVW8_MIWT2_3_PLR5_SS0_SRVW0_SVW2_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB16_LRVW8_MIWT2_3_PLR5_SS0_SRVW0_SVW2_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB16_LRVW8_MIWT2_3_PLR5_SS0_SRVW0_SVW2_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_3_PLR1_SS0_SRVW4_SVW4_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_3_PLR1_SS0_SRVW4_SVW4_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_3_PLR1_SS0_SRVW4_SVW4_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_3_PLR1_SS0_SRVW4_SVW4_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_3_PLR1_SS0_SRVW4_SVW2_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_3_PLR1_SS0_SRVW4_SVW2_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_3_PLR1_SS0_SRVW4_SVW2_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_3_PLR1_SS0_SRVW4_SVW2_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_3_PLR1_SS0_SRVW4_SVW4_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_3_PLR1_SS0_SRVW4_SVW4_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_3_PLR1_SS0_SRVW4_SVW4_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_3_PLR1_SS0_SRVW4_SVW4_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_3_PLR1_SS0_SRVW4_SVW2_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_3_PLR1_SS0_SRVW4_SVW2_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_3_PLR1_SS0_SRVW4_SVW2_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_3_PLR1_SS0_SRVW4_SVW2_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_3_PLR5_SS0_SRVW4_SVW4_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_3_PLR5_SS0_SRVW4_SVW4_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_3_PLR5_SS0_SRVW4_SVW4_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_3_PLR5_SS0_SRVW4_SVW4_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_3_PLR5_SS0_SRVW4_SVW2_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_3_PLR5_SS0_SRVW4_SVW2_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_3_PLR5_SS0_SRVW4_SVW2_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_3_PLR5_SS0_SRVW4_SVW2_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_3_PLR5_SS0_SRVW4_SVW4_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_3_PLR5_SS0_SRVW4_SVW4_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_3_PLR5_SS0_SRVW4_SVW4_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_3_PLR5_SS0_SRVW4_SVW4_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_3_PLR5_SS0_SRVW4_SVW2_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_3_PLR5_SS0_SRVW4_SVW2_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_3_PLR5_SS0_SRVW4_SVW2_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_3_PLR5_SS0_SRVW4_SVW2_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB16_LRVW8_MIWT2_3_PLR5_SS0_SRVW4_SVW4_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB16_LRVW8_MIWT2_3_PLR5_SS0_SRVW4_SVW4_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB16_LRVW8_MIWT2_3_PLR5_SS0_SRVW4_SVW4_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB16_LRVW8_MIWT2_3_PLR5_SS0_SRVW4_SVW4_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB16_LRVW8_MIWT2_3_PLR5_SS0_SRVW4_SVW2_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB16_LRVW8_MIWT2_3_PLR5_SS0_SRVW4_SVW2_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB16_LRVW8_MIWT2_3_PLR5_SS0_SRVW4_SVW2_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB16_LRVW8_MIWT2_3_PLR5_SS0_SRVW4_SVW2_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB16_LRVW8_MIWT2_3_PLR5_SS0_SRVW4_SVW4_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB16_LRVW8_MIWT2_3_PLR5_SS0_SRVW4_SVW4_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB16_LRVW8_MIWT2_3_PLR5_SS0_SRVW4_SVW4_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB16_LRVW8_MIWT2_3_PLR5_SS0_SRVW4_SVW4_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB16_LRVW8_MIWT2_3_PLR5_SS0_SRVW4_SVW2_VW1, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB16_LRVW8_MIWT2_3_PLR5_SS0_SRVW4_SVW2_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB16_LRVW8_MIWT2_3_PLR5_SS0_SRVW4_SVW2_VW4, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB16_LRVW8_MIWT2_3_PLR5_SS0_SRVW4_SVW2_VW8, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_3_PLR1_SS1_SRVW0_SVW2_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_3_PLR1_SS1_SRVW0_SVW2_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_3_PLR5_SS1_SRVW0_SVW2_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB4_LRVW4_MIWT2_3_PLR5_SS1_SRVW0_SVW2_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB16_LRVW8_MIWT2_3_PLR5_SS1_SRVW0_SVW2_VW2, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW2_K1_LPB16_LRVW8_MIWT2_3_PLR5_SS1_SRVW0_SVW2_VW2
0, 1280, 512, 1, 5120, 1280, 1280, 1280, 5120, 6710886400, 1, 0.969697, 100812, 66.5684, 98, Cijk_Ailk_Bljk_HHS_BH_MT128x48x64_MI16x16x16x1_SN_GRVW4_K1_LPB4_LRVW4_MIWT2_3_PLR5_SS1_SRVW0_SVW2_VW2, 100282, 100282, 100330, 100174, 99261.3, 99015.3, 99073.7, 99003.6, 90054.5, 89957.8, 89967.6, 90190, 88777.4, 88899.6, 89031.7, 88833.8, 100450, 100558, 100330, 100342, 99296.5, 98956.8, 99050.2, 99190.8, 90044.7, 90054.4, 89938.6, 90054.4, 88749.1, 88843.1, 88852.6, 88899.6, 98793.6, 98863.5, 98968.4, 98956.8, 97496.1, 97552.8, 97575.5, 97643.6, 87700.6, 87737.3, 87563.3, 87545, 86658.7, 86578.2, 86613.9, 86596.1, 100655, 100414, 100546, 100402, 100534, 100546, 100534, 100402, 90335.6, 90452.4, 90403.8, 90287, 90141.4, 90102.7, 90112.5, 90160.9, 100546, 100390, 100486, 100534, 100462, 100546, 100607, 100450, 90316.2, 90413.5, 90345.4, 90325.9, 90199.7, 90462.3, 90190, 90190, 99202.6, 99296.5, 99144, 99273, 99284.8, 99085.4, 99132.3, 99202.6, 87912.1, 87856.8, 87967.4, 87866, 87801.7, 87691.6, 87755.7, 87810.8, 100546, 90903.4, 100812, 90913.3, 99426, 88152.2
